Time (UTCG),Torque in X (Nm),Torque in Y (Nm),Torque in Z (Nm)
07 Aug 2023 21:05:04,5.00343008927887e-08,7.01068380765214e-08,-2.58580963143945e-09
07 Aug 2023 21:10:04,9.94565219788909e-09,3.34564673613438e-08,1.10359781856049e-09
07 Aug 2023 21:15:04,-4.87863546106183e-08,-2.73601305985723e-08,5.91886346106286e-09
07 Aug 2023 21:20:04,-7.03618284202073e-08,-5.43411158520455e-08,7.30181629011689e-09
07 Aug 2023 21:25:04,-5.5444727394002e-08,-4.3729854010059e-08,5.67551565635093e-09
07 Aug 2023 21:30:04,-2.98284687468023e-08,-2.01982688620579e-08,3.32435457923744e-09
07 Aug 2023 21:35:04,-4.23571143366599e-09,5.1430665023918e-09,1.12685410608144e-09
07 Aug 2023 21:40:04,2.05911860065362e-08,3.13473433800174e-08,-8.71250345137726e-10
07 Aug 2023 21:45:04,4.35580993846155e-08,5.75068972105156e-08,-2.56167275882536e-09
07 Aug 2023 21:50:04,0,0,0
07 Aug 2023 21:55:04,-9.56033260850806e-08,6.37332016566151e-08,5.14400550378523e-09
07 Aug 2023 22:00:04,-7.82001533118689e-08,8.86226360849019e-08,1.134543723856e-09
07 Aug 2023 22:05:04,0,0,0
07 Aug 2023 22:10:04,-6.16325643133374e-08,-4.90604613373275e-08,6.27795195356549e-09
07 Aug 2023 22:15:04,-3.7012303049219e-08,-2.7135224064931e-08,3.96522085813496e-09
07 Aug 2023 22:20:04,-1.11112855105978e-08,-1.96220408506315e-09,1.70513741351811e-09
07 Aug 2023 22:25:04,1.37917919576031e-08,2.38467988785358e-08,-3.35406091825184e-10
07 Aug 2023 22:30:04,3.76700647506026e-08,5.03638587227998e-08,-2.14563063132109e-09
07 Aug 2023 22:35:04,5.2994782328824e-08,7.01859182593966e-08,-3.07553967394299e-09
07 Aug 2023 22:40:04,3.74740283041879e-08,5.95994869429196e-08,-1.34916461607816e-09
07 Aug 2023 22:45:04,-1.81822626222713e-08,5.10218657584782e-09,3.47378983811406e-09
07 Aug 2023 22:50:04,-6.45391275989348e-08,-4.54708742203112e-08,7.06085685063482e-09
07 Aug 2023 22:55:04,-6.63495247897423e-08,-5.25445644680448e-08,6.77632936330693e-09
07 Aug 2023 23:00:04,-4.41738255049799e-08,-3.36544581389374e-08,4.61794340832536e-09
07 Aug 2023 23:05:04,-1.81312106915352e-08,-8.81572733275894e-09,2.30348594327556e-09
07 Aug 2023 23:10:04,7.01234964206576e-09,1.68087810008028e-08,2.04591108439611e-10
07 Aug 2023 23:15:04,3.14889639263393e-08,4.34463724741946e-08,-1.69918529628727e-09
07 Aug 2023 23:20:04,5.08393848470379e-08,6.68508165537112e-08,-3.01110227851927e-09
07 Aug 2023 23:25:04,0,0,0
07 Aug 2023 23:30:04,-9.03742272179833e-08,7.73184741931788e-08,3.39521237413085e-09
07 Aug 2023 23:35:04,-5.63775726051131e-08,9.30850380368453e-08,-1.71546164737692e-09
07 Aug 2023 23:40:04,0,0,0
07 Aug 2023 23:45:04,-5.12131209810757e-08,-4.01328479997448e-08,5.27043044980914e-09
07 Aug 2023 23:50:04,-2.51993496211957e-08,-1.58629563881395e-08,2.91727044083706e-09
07 Aug 2023 23:55:04,1.95027799726783e-10,9.55536623054257e-09,7.62181906165709e-10
08 Aug 2023 00:00:04,2.48255758779372e-08,3.58399125484113e-08,-1.19338384115299e-09
08 Aug 2023 00:05:04,4.66056182002357e-08,6.11179259862948e-08,-2.75430809977272e-09
08 Aug 2023 00:10:04,5.13966412386236e-08,7.09581593848576e-08,-2.74378847794388e-09
08 Aug 2023 00:15:04,1.56056360772938e-08,3.89774452181194e-08,6.11359432771479e-10
08 Aug 2023 00:20:04,-4.40180616611512e-08,-2.21690349980716e-08,5.54897045782579e-09
08 Aug 2023 00:25:04,-7.02084070110833e-08,-5.36625580804459e-08,7.33249645767776e-09
08 Aug 2023 00:30:04,-5.76548707873921e-08,-4.56165885495294e-08,5.89027671346663e-09
08 Aug 2023 00:35:04,-3.23679891333237e-08,-2.26174808760921e-08,3.55027436022761e-09
08 Aug 2023 00:40:04,-6.69825518570208e-09,2.63783561325036e-09,1.33277260855565e-09
08 Aug 2023 00:45:04,1.81596455897571e-08,2.87085631705127e-08,-6.8152167940459e-10
08 Aug 2023 00:50:04,4.15352905765322e-08,5.50856822786426e-08,-2.42244609181275e-09
08 Aug 2023 00:55:04,0,0,0
08 Aug 2023 01:00:04,-9.55961831160813e-08,6.33585607238231e-08,5.17879536438704e-09
08 Aug 2023 01:05:04,-7.84916147323258e-08,8.83907135210624e-08,1.18627677619482e-09
08 Aug 2023 01:10:04,0,0,0
08 Aug 2023 01:15:04,-6.35261096818305e-08,-5.05619811578786e-08,6.47095627477409e-09
08 Aug 2023 01:20:04,-3.95875607149182e-08,-2.95370584476703e-08,4.19825525658949e-09
08 Aug 2023 01:25:04,-1.36050547848483e-08,-4.45486806665543e-09,1.91706757170387e-09
08 Aug 2023 01:30:04,1.13484232301969e-08,2.12453667611063e-08,-1.40906700300569e-10
08 Aug 2023 01:35:04,3.54249201649619e-08,4.77756246556805e-08,-1.98327412206456e-09
08 Aug 2023 01:40:04,5.23214771014298e-08,6.90010576710486e-08,-3.06064212493695e-09
08 Aug 2023 01:45:04,4.09834217849629e-08,6.26996652039244e-08,-1.68109909668788e-09
08 Aug 2023 01:50:04,-1.19766246100189e-08,1.14524723125783e-08,2.95871287268576e-09
08 Aug 2023 01:55:04,-6.18640744395234e-08,-4.22561128823668e-08,6.87850378125723e-09
08 Aug 2023 02:00:04,-6.76544401515272e-08,-5.33997425451443e-08,6.92465850871982e-09
08 Aug 2023 02:05:04,-4.66972406052548e-08,-3.59518267721026e-08,4.8512517697482e-09
08 Aug 2023 02:10:04,-2.06657706459284e-08,-1.13077851810729e-08,2.52255470487861e-09
08 Aug 2023 02:15:04,4.55128976575707e-09,1.42311399051393e-08,4.04296251671678e-10
08 Aug 2023 02:20:04,2.91014707546586e-08,4.07630831528934e-08,-1.52049492451417e-09
08 Aug 2023 02:25:04,4.94880966324761e-08,6.50142776142655e-08,-2.93613482605029e-09
08 Aug 2023 02:30:04,0,0,0
08 Aug 2023 02:35:04,-8.98532551638294e-08,7.79877343173504e-08,3.2835621934387e-09
08 Aug 2023 02:40:04,-6.30220319426828e-08,9.30442112575498e-08,-9.321315206254e-10
08 Aug 2023 02:45:04,0,0,0
08 Aug 2023 02:50:04,-5.3613752354334e-08,-4.22427572337225e-08,5.49824206516682e-09
08 Aug 2023 02:55:04,-2.77612556988705e-08,-1.83332427774706e-08,3.14244595196418e-09
08 Aug 2023 03:00:04,-2.29028149095736e-09,6.99971915819515e-09,9.67495407750157e-10
08 Aug 2023 03:05:04,2.23901024594707e-08,3.31646826781397e-08,-1.00631164173683e-09
08 Aug 2023 03:10:04,4.47903304282359e-08,5.88694519393616e-08,-2.63592037603207e-09
08 Aug 2023 03:15:04,5.23534143558511e-08,7.13907648237682e-08,-2.86840303471682e-09
08 Aug 2023 03:20:04,2.10687977213342e-08,4.42469055324484e-08,1.31308759959344e-10
08 Aug 2023 03:25:04,-3.87863733399111e-08,-1.65417341896577e-08,5.13745159798465e-09
08 Aug 2023 03:30:04,-6.96873199511522e-08,-5.25959513383863e-08,7.3336314191442e-09
08 Aug 2023 03:35:04,-5.98004164554778e-08,-4.74112431526121e-08,6.10182994758328e-09
08 Aug 2023 03:40:04,-3.49731725142118e-08,-2.50841585154472e-08,3.78328213425302e-09
08 Aug 2023 03:45:04,-9.19510187435789e-09,1.1152367649338e-10,1.54269866284932e-09
08 Aug 2023 03:50:04,1.56728345014058e-08,2.6027100348253e-08,-4.86056886110195e-10
08 Aug 2023 03:55:04,3.93942298925087e-08,5.25570750037177e-08,-2.27226801861795e-09
08 Aug 2023 04:00:04,0,0,0
08 Aug 2023 04:05:04,-9.59113088906756e-08,5.7125344774876e-08,5.79048527451103e-09
08 Aug 2023 04:10:04,3.25926261571997e-06,-3.59030022106431e-06,-1.07969816278286e-07
08 Aug 2023 04:15:04,0,0,0
08 Aug 2023 04:20:04,-6.52493010009463e-08,-5.18654525308174e-08,6.65174501655961e-09
08 Aug 2023 04:25:04,-4.21767366218582e-08,-3.19322636125642e-08,4.43415711447367e-09
08 Aug 2023 04:30:04,-1.61430949472587e-08,-6.97677549614022e-09,2.13399737049289e-09
08 Aug 2023 04:35:04,8.87769377325494e-09,1.86304965841582e-08,5.7067631651742e-11
08 Aug 2023 04:40:04,3.31127052507156e-08,4.51356202239554e-08,-1.81395493879191e-09
08 Aug 2023 04:45:04,5.13936995236586e-08,6.75669785349623e-08,-3.02369380137344e-09
08 Aug 2023 04:50:04,4.40666619262256e-08,6.5340107791514e-08,-1.97961273283092e-09
08 Aug 2023 04:55:04,-5.65895207394423e-09,1.7859330555257e-08,2.42952014717661e-09
08 Aug 2023 05:00:04,-5.87272710560311e-08,-3.85856363460086e-08,6.65642308249599e-09
08 Aug 2023 05:05:04,-6.87304951701793e-08,-5.40002323923129e-08,7.05568832897933e-09
08 Aug 2023 05:10:04,-4.92000658261533e-08,-3.82044946242619e-08,5.08481041391236e-09
08 Aug 2023 05:15:04,-2.323893371407e-08,-1.38209344421171e-08,2.74635217208356e-09
08 Aug 2023 05:20:04,2.05038654465421e-09,1.16290966481894e-08,6.08660828363512e-10
08 Aug 2023 05:25:04,2.66836884550539e-08,3.80686359345878e-08,-1.33765291870087e-09
08 Aug 2023 05:30:04,4.79538865612941e-08,6.30115638543329e-08,-2.84423211225771e-09
08 Aug 2023 05:35:04,0,0,0
08 Aug 2023 05:40:04,-9.30231357950172e-08,7.21763823693933e-08,4.12240012338284e-09
08 Aug 2023 05:45:04,-6.96820522286862e-08,9.18731767493569e-08,-7.64335831213292e-11
08 Aug 2023 05:50:04,0,0,0
08 Aug 2023 05:55:04,-5.59741561344275e-08,-4.42893387526658e-08,5.72452501594987e-09
08 Aug 2023 06:00:04,-3.03568852330163e-08,-2.0819715721136e-08,3.37192878460609e-09
08 Aug 2023 06:05:04,-4.78293420347287e-09,4.4520588581526e-09,1.17469799030997e-09
08 Aug 2023 06:10:04,1.99442592899462e-08,3.04964652518415e-08,-8.1692153330046e-10
08 Aug 2023 06:15:04,4.28464375976136e-08,5.65100853930061e-08,-2.50514272284352e-09
08 Aug 2023 06:20:04,5.29212109682505e-08,7.14291745476161e-08,-2.96040725746655e-09
08 Aug 2023 06:25:04,2.61806513105306e-08,4.91087950540176e-08,-3.23557644016342e-10
08 Aug 2023 06:30:04,-3.32386281021319e-08,-1.06456498491268e-08,4.6951646753426e-09
08 Aug 2023 06:35:04,-6.87241824885774e-08,-5.10788859389261e-08,7.29790924824094e-09
08 Aug 2023 06:40:04,-6.18088966942414e-08,-4.90450395460118e-08,6.30371308588319e-09
08 Aug 2023 06:45:04,4.81265002304733e-07,2.62233312687363e-06,-1.63411984745459e-06
08 Aug 2023 06:50:04,4.67757750674931e-10,7.94382992471179e-09,-5.00162625033603e-09
08 Aug 2023 06:55:04,-1.14223929283478e-08,-1.28524119846597e-06,-3.43476917715809e-07
08 Aug 2023 07:00:04,3.71728965789689e-08,4.99711575828435e-08,-2.11337327835274e-09
08 Aug 2023 07:05:04,0,0,0
08 Aug 2023 07:10:04,-9.5858661021105e-08,5.69047910827141e-08,5.80709623720238e-09
08 Aug 2023 07:15:04,-8.41763630193298e-08,8.42228312140593e-08,2.15070447795125e-09
08 Aug 2023 07:20:04,0,0,0
08 Aug 2023 07:25:04,-6.67872876239447e-08,-5.29603457549871e-08,6.81870157832967e-09
08 Aug 2023 07:30:04,-4.4741954105248e-08,-3.42824881443924e-08,4.66974732514358e-09
08 Aug 2023 07:35:04,-1.86892376861673e-08,-9.49046124005743e-09,2.35296069452297e-09
08 Aug 2023 07:40:04,6.3952382692327e-09,1.60203300058628e-08,2.57396549822226e-10
08 Aug 2023 07:45:04,3.07571088028456e-08,4.24718351316325e-08,-1.63932911355905e-09
08 Aug 2023 07:50:04,5.02200548771399e-08,6.59005659062679e-08,-2.96473971056396e-09
08 Aug 2023 07:55:04,4.66503473438513e-08,6.74521828702657e-08,-2.23807462259533e-09
08 Aug 2023 08:00:04,5.68651318818499e-10,2.41085595028974e-08,1.90238157550924e-09
08 Aug 2023 08:05:04,-5.50370499577743e-08,-3.4383214098226e-08,6.38554294658583e-09
08 Aug 2023 08:10:04,-6.94895197450627e-08,-5.42641771041446e-08,7.1614024922909e-09
08 Aug 2023 08:15:04,1.60359377503582e-06,4.48958471640385e-07,4.34274898870087e-08
08 Aug 2023 08:20:04,4.88357412731674e-10,7.91864154930984e-09,-4.99714203935653e-09
08 Aug 2023 08:25:04,2.74494447978132e-07,-7.56318238919946e-08,-1.82716575598386e-06
08 Aug 2023 08:30:04,2.42543124277606e-08,3.53821910889597e-08,-1.15221072482172e-09
08 Aug 2023 08:35:04,4.62434641407968e-08,6.08502942065338e-08,-2.73589051709964e-09
08 Aug 2023 08:40:04,0,0,0
08 Aug 2023 08:45:04,-9.34048258501231e-08,7.11272240516334e-08,4.25578484552227e-09
08 Aug 2023 08:50:04,-7.07565603147981e-08,9.15240127498502e-08,7.33612850109439e-11
08 Aug 2023 08:55:04,0,0,0
08 Aug 2023 09:00:04,-5.82328283456827e-08,-4.62103867660644e-08,5.94411009149653e-09
08 Aug 2023 09:05:04,-3.29645360092315e-08,-2.3300245821607e-08,3.60390975863516e-09
08 Aug 2023 09:10:04,-7.28663269975033e-09,1.9094360010029e-09,1.38416706005235e-09
08 Aug 2023 09:15:04,1.74750611158601e-08,2.78225531774952e-08,-6.24086042107605e-10
08 Aug 2023 09:20:04,4.07740433702546e-08,5.40391870646236e-08,-2.36204451183802e-09
08 Aug 2023 09:25:04,5.30828368758881e-08,7.10573852132646e-08,-3.01824057047753e-09
08 Aug 2023 09:30:04,3.09043848262888e-08,5.35281945347598e-08,-7.49956954835482e-10
08 Aug 2023 09:35:04,-2.73554316557181e-08,-4.46659250026013e-09,4.22002648096216e-09
08 Aug 2023 09:40:04,-6.7276419140074e-08,-4.90726566952168e-08,7.22138986623099e-09
08 Aug 2023 09:45:04,-6.36397443221494e-08,-5.04754495073337e-08,6.49263977045255e-09
08 Aug 2023 09:50:04,-4.01642199670192e-08,-2.99366516994639e-08,4.25275261642531e-09
08 Aug 2023 09:55:04,-1.42528460284904e-08,-4.95474692783223e-09,1.97215357841758e-09
08 Aug 2023 10:00:04,1.07256981680771e-08,2.07465621228964e-08,-9.27733589799243e-11
08 Aug 2023 10:05:04,3.48947742179791e-08,4.734783457266e-08,-1.94805221101916e-09
08 Aug 2023 10:10:04,-5.67944507197657e-05,-5.79651526023659e-05,4.72888841689536e-06
08 Aug 2023 10:15:04,3.83159003970067e-05,6.69834943225958e-05,4.74616887046049e-06
08 Aug 2023 10:20:04,-8.60902854324406e-08,8.23394125465353e-08,2.51517882435985e-09
08 Aug 2023 10:25:04,-6.47478115736246e-05,-4.0049232979226e-05,-4.66891081465958e-06
08 Aug 2023 10:30:04,5.70568553768421e-05,5.82584291582849e-05,-4.7528190688551e-06
08 Aug 2023 10:35:04,-4.7298854428054e-08,-3.66024519268537e-08,4.90643041100934e-09
08 Aug 2023 10:40:04,-2.12617176598484e-08,-1.20138297507041e-08,2.57553416935357e-09
08 Aug 2023 10:45:04,3.90871276037178e-09,1.34223701746358e-08,4.59416579966801e-10
08 Aug 2023 10:50:04,2.83590416960628e-08,3.97838992598733e-08,-1.45957965728636e-09
08 Aug 2023 10:55:04,4.88055983855618e-08,6.40046961735165e-08,-2.88438891100828e-09
08 Aug 2023 11:00:04,4.87710915302093e-08,6.9075610458011e-08,-2.45933914573531e-09
08 Aug 2023 11:05:04,6.69564155963082e-09,3.01918308425508e-08,1.37837439671427e-09
08 Aug 2023 11:10:04,-5.08327831200599e-08,-2.96923955806096e-08,6.06886274426106e-09
08 Aug 2023 11:15:04,-6.98971806910109e-08,-5.41553915099036e-08,7.2390362602239e-09
08 Aug 2023 11:20:04,-5.40340247100871e-08,-4.24669361910706e-08,5.54324262098379e-09
08 Aug 2023 11:25:04,-2.84097695280225e-08,-1.88162212880275e-08,3.2006187916073e-09
08 Aug 2023 11:30:04,-2.95469472482122e-09,6.47260987468787e-09,1.02186061620858e-09
08 Aug 2023 11:35:04,2.17644390110577e-08,3.26521225787618e-08,-9.60236306667314e-10
08 Aug 2023 11:40:04,4.43659946789029e-08,5.85363159295076e-08,-2.61216246625527e-09
08 Aug 2023 11:45:04,0,0,0
08 Aug 2023 11:50:04,-9.46695183751776e-08,6.70729677014816e-08,4.74990727282225e-09
08 Aug 2023 11:55:04,-7.48206448166337e-08,8.99997510406161e-08,6.51823808326347e-10
08 Aug 2023 12:00:04,0,0,0
08 Aug 2023 12:05:04,-6.0374566264041e-08,-4.79884544545666e-08,6.15588862517822e-09
08 Aug 2023 12:10:04,-3.55910116576919e-08,-2.57799240352002e-08,3.8391074869649e-09
08 Aug 2023 12:15:04,-9.83210297344421e-09,-6.61049099688457e-10,1.59833342740861e-09
08 Aug 2023 12:20:04,1.49836491781935e-08,2.51412469516923e-08,-4.28137798849818e-10
08 Aug 2023 12:25:04,3.86099781411864e-08,5.14934090573206e-08,-2.2097703364383e-09
08 Aug 2023 12:30:04,5.28697635008957e-08,7.03080702957926e-08,-3.04447710510796e-09
08 Aug 2023 12:35:04,3.52006983702902e-08,5.74662442504819e-08,-1.144512449544e-09
08 Aug 2023 12:40:04,-2.11791199855987e-08,1.94761665608285e-09,3.71518080552557e-09
08 Aug 2023 12:45:04,-6.52953543338513e-08,-4.6528244010912e-08,7.09996584049565e-09
08 Aug 2023 12:50:04,-6.53048980626412e-08,-5.17120840928809e-08,6.66981903535688e-09
08 Aug 2023 12:55:04,-4.2780726567286e-08,-3.23506569008168e-08,4.49202344174586e-09
08 Aug 2023 13:00:04,-1.6838956348662e-08,-7.5206160073601e-09,2.19376902556177e-09
08 Aug 2023 13:05:04,8.19437807474762e-09,1.80711650900208e-08,1.10641570112405e-10
08 Aug 2023 13:10:04,3.25423412481898e-08,4.46652597318459e-08,-1.77517107644436e-09
08 Aug 2023 13:15:04,5.11648141527997e-08,6.74175344575358e-08,-3.01892357457681e-09
08 Aug 2023 13:20:04,0,0,0
08 Aug 2023 13:25:04,-8.76289706735464e-08,8.05519858228195e-08,2.83171615044572e-09
08 Aug 2023 13:30:04,-5.99599336107968e-08,9.30102218743428e-08,-1.28493263723787e-09
08 Aug 2023 13:35:04,0,0,0
08 Aug 2023 13:40:04,-4.98450156105333e-08,-3.88857365720708e-08,5.1443274648095e-09
08 Aug 2023 13:45:04,-2.38797485457182e-08,-1.45647907157562e-08,2.8034567638727e-09
08 Aug 2023 13:50:04,1.36867583072666e-09,1.07847342353836e-08,6.67126664553174e-10
08 Aug 2023 13:55:04,2.58923194201382e-08,3.70413210912836e-08,-1.27283824637408e-09
08 Aug 2023 14:00:04,4.7167308075803e-08,6.18931738181489e-08,-2.78434642111107e-09
08 Aug 2023 14:05:04,5.0435290758305e-08,7.0214831274843e-08,-2.64411017281525e-09
08 Aug 2023 14:10:04,1.27194958978621e-08,3.61021077879185e-08,8.57340749787483e-10
08 Aug 2023 14:15:04,-4.60780747685698e-08,-2.44772112799552e-08,5.70325641620344e-09
08 Aug 2023 14:20:04,-6.99321737880243e-08,-5.36500625816518e-08,7.28699078100306e-09
08 Aug 2023 14:25:04,-5.6389233434564e-08,-4.44969879876322e-08,5.77048074820216e-09
08 Aug 2023 14:30:04,-3.10640541058143e-08,-2.13556865748483e-08,3.43584458934741e-09
08 Aug 2023 14:35:04,-5.50992682855278e-09,3.86368233856966e-09,1.23475568011344e-09
08 Aug 2023 14:40:04,1.92578710146046e-08,2.99205570925311e-08,-7.65588266503367e-10
08 Aug 2023 14:45:04,4.23173875138829e-08,5.60627973397141e-08,-2.47292573143002e-09
08 Aug 2023 14:50:04,0,0,0
08 Aug 2023 14:55:04,-9.57114435116373e-08,5.93401569763984e-08,5.5673800040126e-09
08 Aug 2023 15:00:04,-7.48638892311127e-08,8.99078202791626e-08,6.64819903142251e-10
08 Aug 2023 15:05:04,0,0,0
08 Aug 2023 15:10:04,-6.2404377308297e-08,-4.96212515902875e-08,6.36088283869678e-09
08 Aug 2023 15:15:04,-3.82724326710378e-08,-2.82905265550709e-08,4.08094729575137e-09
08 Aug 2023 15:20:04,-1.24222006176721e-08,-3.25765977956478e-09,1.81781779095805e-09
08 Aug 2023 15:25:04,1.24295118955601e-08,2.24130944962268e-08,-2.25546771889045e-10
08 Aug 2023 15:30:04,3.62961790465242e-08,4.88105796475073e-08,-2.0437255449344e-09
08 Aug 2023 15:35:04,5.23657828282365e-08,6.92677730430193e-08,-3.04600993186684e-09
08 Aug 2023 15:40:04,3.90894369203914e-08,6.09517910334664e-08,-1.50816537186909e-09
08 Aug 2023 15:45:04,-1.47714630012404e-08,8.53795163830959e-09,3.18610387946931e-09
08 Aug 2023 15:50:04,-6.27839673357035e-08,-4.34520169175662e-08,6.9336122683258e-09
08 Aug 2023 15:55:04,-6.67845004935346e-08,-5.27356973014014e-08,6.83351644010341e-09
08 Aug 2023 16:00:04,-4.54079314292508e-08,-3.47536005102445e-08,4.7340103531648e-09
08 Aug 2023 16:05:04,-1.94425462237098e-08,-1.00865144945133e-08,2.41831337633668e-09
08 Aug 2023 16:10:04,5.63436956548851e-09,1.5383396838137e-08,3.17840781458355e-10
08 Aug 2023 16:15:04,3.00831485979972e-08,4.18911566762504e-08,-1.59195801821912e-09
08 Aug 2023 16:20:04,4.98997440218086e-08,6.56462645653349e-08,-2.95301486698604e-09
08 Aug 2023 16:25:04,0,0,0
08 Aug 2023 16:30:04,3.50041865413599e-06,-3.28947806276707e-06,9.60708204734454e-08
08 Aug 2023 16:35:04,-6.05964916961625e-08,9.29514583605252e-08,-1.20534306648281e-09
08 Aug 2023 16:40:04,0,0,0
08 Aug 2023 16:45:04,-5.23743986810246e-08,-4.11248429940446e-08,5.38304327821038e-09
08 Aug 2023 16:50:04,-2.65441085529693e-08,-1.71426558857461e-08,3.03691418310321e-09
08 Aug 2023 16:55:04,-1.1971680079068e-09,8.1387138048474e-09,8.78468288858264e-10
08 Aug 2023 17:00:04,2.33747971282098e-08,3.42663731708297e-08,-1.08025648143246e-09
08 Aug 2023 17:05:04,4.53955811962799e-08,5.96651581595292e-08,-2.67156935412811e-09
08 Aug 2023 17:10:04,2.99040331745399e-06,-5.58553222737666e-06,7.43267193054312e-07
08 Aug 2023 17:15:04,3.59706791570128e-11,7.80226292672087e-09,-4.9480777859891e-09
08 Aug 2023 17:20:04,1.86123126369826e-10,7.82769912789933e-09,-4.95780248427035e-09
08 Aug 2023 17:25:04,1.11647726774443e-06,-4.25808762281472e-06,1.27311376660365e-06
08 Aug 2023 17:30:04,-5.86560262428396e-08,-4.64130039674832e-08,5.99233317110418e-09
08 Aug 2023 17:35:04,-3.37332536215064e-08,-2.38886941517544e-08,3.67410628465708e-09
08 Aug 2023 17:40:04,-8.09365161299312e-09,1.24312471246794e-09,1.45146303918521e-09
08 Aug 2023 17:45:04,1.67102857293259e-08,2.71655496900732e-08,-5.66006028701245e-10
08 Aug 2023 17:50:04,4.01821207426685e-08,5.35232335847149e-08,-2.32462035840629e-09
08 Aug 2023 17:55:04,0,0,0
08 Aug 2023 18:00:04,-9.56728639823179e-08,5.70899102898285e-08,5.77585636036014e-09
08 Aug 2023 18:05:04,-7.692437918411e-08,8.88805323563028e-08,9.77303083333209e-10
08 Aug 2023 18:10:04,0,0,0
08 Aug 2023 18:15:04,-6.42697591004472e-08,-5.1065350927881e-08,6.55388434746012e-09
08 Aug 2023 18:20:04,-4.09485632240869e-08,-3.07761922762815e-08,4.3239489658919e-09
08 Aug 2023 18:25:04,-1.50310618595418e-08,-5.85773209889122e-09,2.04015754393421e-09
08 Aug 2023 18:30:04,9.88282072292958e-09,1.97096289121216e-08,-2.21637567185136e-11
08 Aug 2023 18:35:04,3.39490996613807e-08,4.61170596104438e-08,-1.87298637944566e-09
08 Aug 2023 18:40:04,5.15339275325409e-08,6.7911317766588e-08,-3.01871996491296e-09
08 Aug 2023 18:45:04,-2.39238652048085e-06,3.73227863180154e-06,-6.17865875832217e-07
08 Aug 2023 18:50:04,1.06620320533616e-10,7.81263307485004e-09,-4.9520662193257e-09
08 Aug 2023 18:55:04,1.4174280987443e-06,2.06135695332102e-06,-6.38153966665189e-07
08 Aug 2023 19:00:04,-6.80022789771225e-08,-5.34735435544141e-08,6.97695496489137e-09
08 Aug 2023 19:05:04,-4.79726335150153e-08,-3.70684096330209e-08,4.97280836352496e-09
08 Aug 2023 19:10:04,-2.20991072426742e-08,-1.26881752839329e-08,2.64878065211232e-09
08 Aug 2023 19:15:04,3.09523731721709e-09,1.27343742304198e-08,5.24737532377323e-10
08 Aug 2023 19:20:04,2.76099076288527e-08,3.9125695120042e-08,-1.40568147100919e-09
08 Aug 2023 19:25:04,4.84092354030352e-08,6.36678498632512e-08,-2.86642873356357e-09
08 Aug 2023 19:30:04,0,0,0
08 Aug 2023 19:35:04,-9.33165907974925e-08,7.0826721593485e-08,4.27682328522948e-09
08 Aug 2023 19:40:04,-6.3512817311676e-08,9.27403815876029e-08,-8.4904044472677e-10
08 Aug 2023 19:45:04,0,0,0
08 Aug 2023 19:50:04,-5.48318275683765e-08,-4.32704605128171e-08,5.61740658679123e-09
08 Aug 2023 19:55:04,-2.92105957081788e-08,-1.97059808596172e-08,3.27192294587715e-09
08 Aug 2023 20:00:04,-3.75743401819988e-09,5.51343570911211e-09,1.09058801910413e-09
08 Aug 2023 20:05:04,2.08589268592143e-08,3.15121461566663e-08,-8.8623852965903e-10
08 Aug 2023 20:10:04,4.34512803893454e-08,5.72839822341697e-08,-2.54252518026201e-09
08 Aug 2023 20:15:04,5.24027546103054e-08,7.11031240030361e-08,-2.90046140544003e-09
08 Aug 2023 20:20:04,2.39249993542421e-08,4.69068771872962e-08,-1.27563584411086e-10
08 Aug 2023 20:25:04,-3.53157370816882e-08,-1.29078971528117e-08,4.85614761859737e-09
08 Aug 2023 20:30:04,-6.88099304688613e-08,-5.14038169950171e-08,7.28520911778534e-09
08 Aug 2023 20:35:04,-6.07651843128277e-08,-4.81451778594601e-08,6.20296466961487e-09
08 Aug 2023 20:40:04,-3.64150274005321e-08,-2.6414628832192e-08,3.91506268482158e-09
08 Aug 2023 20:45:04,-1.06857273070905e-08,-1.36849000333835e-09,1.67030608595959e-09
08 Aug 2023 20:50:04,1.41650851030701e-08,2.44319760051835e-08,-3.65057648294805e-10
08 Aug 2023 20:55:04,3.79387289306169e-08,5.08953723232582e-08,-2.16548782157492e-09
08 Aug 2023 21:00:04,0,0,0
08 Aug 2023 21:05:04,-9.53817255457988e-08,5.37044669855086e-08,6.07003418588331e-09
08 Aug 2023 21:10:04,-7.99173798735186e-08,8.71049417353571e-08,1.4524682882746e-09
08 Aug 2023 21:15:04,0,0,0
08 Aug 2023 21:20:04,-6.59550471674168e-08,-5.2305084454562e-08,6.7335624365468e-09
08 Aug 2023 21:25:04,-4.36139463046487e-08,-3.32300100860895e-08,4.5677688890172e-09
08 Aug 2023 21:30:04,-1.76472047511978e-08,-8.44833985412896e-09,2.26449653743884e-09
08 Aug 2023 21:35:04,7.3314167134288e-09,1.701839190381e-08,1.8302040181121e-10
08 Aug 2023 21:40:04,3.15559805964694e-08,4.33971569705447e-08,-1.69671044121568e-09
08 Aug 2023 21:45:04,5.04369718159123e-08,6.63000439149901e-08,-2.96806051066522e-09
08 Aug 2023 21:50:04,4.53926063156179e-08,6.63421054162125e-08,-2.1190491615454e-09
08 Aug 2023 21:55:04,-1.88271324407873e-09,2.15978972289287e-08,2.10561682089238e-09
08 Aug 2023 22:00:04,-5.61828295040444e-08,-3.5758859918285e-08,6.46368399770003e-09
